"REF_DATE","GEO","DGUID","Indicator","Industry","Authority","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1961","Ontario","2016A000235","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809001","8.3.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Ontario","2016A000235","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809002","8.3.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Ontario","2016A000235","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809037","8.4.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Ontario","2016A000235","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809038","8.4.1.2.0.0.0.0.0.0","4","","","","0"
"1961","Ontario","2016A000235","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809073","8.4.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Ontario","2016A000235","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809074","8.4.2.2.0.0.0.0.0.0","4","","","","0"
"1961","Ontario","2016A000235","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809109","8.5.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Ontario","2016A000235","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809110","8.5.1.2.0.0.0.0.0.0","9","","","","0"
"1961","Ontario","2016A000235","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809145","8.5.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Ontario","2016A000235","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809146","8.5.2.2.0.0.0.0.0.0","14","","","","0"
"1961","Prairies","2016A00014","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808823","9.1.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808824","9.1.1.2.0.0.0.0.0.0","3","","","","0"
"1961","Prairies","2016A00014","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808859","9.1.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808860","9.1.2.2.0.0.0.0.0.0","8","","","","0"
"1961","Prairies","2016A00014","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808895","9.2.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808896","9.2.1.2.0.0.0.0.0.0","3","","","","0"
"1961","Prairies","2016A00014","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808931","9.2.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808932","9.2.2.2.0.0.0.0.0.0","8","","","","0"
"1961","Prairies","2016A00014","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808967","9.3.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808968","9.3.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809003","9.3.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809004","9.3.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809039","9.4.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809040","9.4.1.2.0.0.0.0.0.0","1","","","","0"
"1961","Prairies","2016A00014","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809075","9.4.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809076","9.4.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Prairies","2016A00014","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809111","9.5.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809112","9.5.1.2.0.0.0.0.0.0","2","","","","0"
"1961","Prairies","2016A00014","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809147","9.5.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Prairies","2016A00014","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809148","9.5.2.2.0.0.0.0.0.0","6","","","","0"
"1961","Manitoba","2016A000246","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808825","10.1.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808826","10.1.1.2.0.0.0.0.0.0","1","","","","0"
"1961","Manitoba","2016A000246","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808861","10.1.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808862","10.1.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Manitoba","2016A000246","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808897","10.2.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808898","10.2.1.2.0.0.0.0.0.0","1","","","","0"
"1961","Manitoba","2016A000246","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808933","10.2.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808934","10.2.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Manitoba","2016A000246","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808969","10.3.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808970","10.3.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809005","10.3.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809006","10.3.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809041","10.4.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809042","10.4.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809077","10.4.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809078","10.4.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809113","10.5.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809114","10.5.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809149","10.5.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Manitoba","2016A000246","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809150","10.5.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Saskatchewan","2016A000247","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808827","11.1.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808828","11.1.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808863","11.1.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808864","11.1.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Saskatchewan","2016A000247","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808899","11.2.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808900","11.2.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808935","11.2.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808936","11.2.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Saskatchewan","2016A000247","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808971","11.3.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808972","11.3.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809007","11.3.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809008","11.3.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809043","11.4.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809044","11.4.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Intermediate consumption","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809079","11.4.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Intermediate consumption","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809080","11.4.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Gross value added","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809115","11.5.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Gross value added","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809116","11.5.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Gross value added","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809151","11.5.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Saskatchewan","2016A000247","Gross value added","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809152","11.5.2.2.0.0.0.0.0.0","2","","","","0"
"1961","Alberta","2016A000248","Domestic production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808829","12.1.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808830","12.1.1.2.0.0.0.0.0.0","2","","","","0"
"1961","Alberta","2016A000248","Domestic production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808865","12.1.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808866","12.1.2.2.0.0.0.0.0.0","4","","","","0"
"1961","Alberta","2016A000248","Domestic market production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808901","12.2.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic market production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808902","12.2.1.2.0.0.0.0.0.0","2","","","","0"
"1961","Alberta","2016A000248","Domestic market production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001808937","12.2.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic market production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001808938","12.2.2.2.0.0.0.0.0.0","4","","","","0"
"1961","Alberta","2016A000248","Domestic own-use production","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001808973","12.3.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic own-use production","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001808974","12.3.1.2.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic own-use production","Cannabis retail stores","Licensed source","Dollars","81","millions","6","v1001809009","12.3.2.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Domestic own-use production","Cannabis retail stores","Unlicensed source","Dollars","81","millions","6","v1001809010","12.3.2.2.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Intermediate consumption","Cannabis cultivation industry","Licensed source","Dollars","81","millions","6","v1001809045","12.4.1.1.0.0.0.0.0.0","0","","","","0"
"1961","Alberta","2016A000248","Intermediate consumption","Cannabis cultivation industry","Unlicensed source","Dollars","81","millions","6","v1001809046","12.4.1.2.0.0.0.0.0.0","1","","","","0"
